ItemID,int1 (max?),int2 (rate?),int3 (initial?),element4_byte,ResID,ResourceName,ItemName
6925,10,0,10,3,spookiness,spookiness,
6926,10,0,10,3,spookiness,spookiness,
6927,10,0,10,3,spookiness,spookiness,
6928,10,0,10,3,spookiness,spookiness,
6929,1,0,1,3,spookiness,spookiness,bone
6929,1,0,1,3,bone,bone,bone
6930,1,0,1,3,spookiness,spookiness,bone_2
6930,1,0,1,3,bone,bone,bone_2
6931,1,0,1,3,spookiness,spookiness,jaw_bone
6932,1,0,1,3,spookiness,spookiness,jaw_bone_2
6933,1,0,1,3,spookiness,spookiness,
6934,1,0,1,3,spookiness,spookiness,
6935,5,0,5,3,spookiness,spookiness,
6936,5,0,5,3,spookiness,spookiness,
6937,1,0,1,3,spookiness,spookiness,
6938,1,0,1,3,spookiness,spookiness,
6939,5,0,5,3,spookiness,spookiness,
6940,5,0,5,3,spookiness,spookiness,
6941,15,0,15,3,spookiness,spookiness,
6941,5,0,5,3,meat,meat,
6942,15,0,15,3,spookiness,spookiness,
6942,5,0,5,3,meat,meat,
6943,1,1,1,3,forest,forest,
6944,1,1,1,3,forest,forest,
6945,1,1,1,3,forest,forest,
6946,1,1,1,3,forest,forest,
6947,1,1,1,3,forest,forest,
6948,1,1,1,3,forest,forest,
6949,1,1,1,3,forest,forest,
6950,1,1,1,3,forest,forest,
6951,1,1,1,3,dirt,dirt,
6952,1,1,1,3,dirt,dirt,
6953,1,1,1,3,dirt,dirt,
6954,1,1,1,3,dirt,dirt,
6955,1,1,1,3,dirt,dirt,
6956,1,1,1,3,dirt,dirt,
6957,1,1,1,3,dirt,dirt,
6958,1,1,1,3,dirt,dirt,
6967,1,1,1,3,dirt,dirt,
6968,1,1,1,3,dirt,dirt,
6969,1,1,1,3,dirt,dirt,
6970,1,1,1,3,dirt,dirt,
6971,1,1,1,3,dirt,dirt,
6972,1,1,1,3,dirt,dirt,
6973,1,1,1,3,dirt,dirt,
6974,1,1,1,3,dirt,dirt,
6979,1200,0,1200,3,gold,gold,
6979,9,0,9,3,jewels,jewels,
6979,3,0,3,3,wood,wood,
6990,800,0,800,3,gold,gold,
6990,7,0,7,3,jewels,jewels,
7005,2000,0,2000,3,gold,gold,
7005,17,0,17,3,jewels,jewels,
7005,12,0,12,3,metal,metal,
7005,3,0,3,3,wood,wood,
7015,1600,0,1600,3,gold,gold,
7015,10,0,10,3,jewels,jewels,
7015,12,0,12,3,metal,metal,
7015,3,0,3,3,wood,wood,
7025,1,0,1,3,danger,danger,
7026,12,0,6,3,metal,metal,BRONZE_SHIELD
7027,10,0,3,3,metal,metal,BUCKLER_SHIELD
7028,16,0,6,3,metal,metal,HEATER_SHIELD_1
7029,16,0,6,3,metal,metal,HEATER_SHIELD_2
7030,18,0,7,3,metal,metal,HEATER_SHIELD_3
7031,18,0,7,3,metal,metal,HEATER_SHIELD_4
7032,8,0,5,3,metal,metal,KITE_SHIELD_1
7033,8,0,5,3,metal,metal,KITE_SHIELD_2
7034,1,0,1,3,metal,metal,WOODEN_SHIELD
7035,14,0,5,3,metal,metal,METAL_SHIELD
7036,15,0,15,3,spookiness,spookiness,
7037,15,0,15,3,spookiness,spookiness,
7038,10,0,1,3,wood,wood,
7039,15,0,15,3,spookiness,spookiness,
7040,15,0,15,3,spookiness,spookiness,
7041,1,0,1,3,wood,wood,
7042,5,0,5,3,wood,wood,
7043,5,0,5,3,wood,wood,
7044,3,0,3,3,wood,wood,
7045,5,0,5,3,wood,wood,
7046,5,0,5,3,wood,wood,
7047,3,0,3,3,wood,wood,
7048,3,0,3,3,wood,wood,
7049,5,0,5,3,wood,wood,
7050,3,0,3,3,wood,wood,
7051,3,0,3,3,wood,wood,
7052,3,0,3,3,wood,wood,
7053,3,0,3,3,wood,wood,
7054,10,0,10,3,wood,wood,
7055,10,0,10,3,wood,wood,
7056,10,0,10,3,wood,wood,
7057,10,0,10,3,wood,wood,
7058,10,0,10,3,wood,wood,
7059,20,0,20,3,wood,wood,
7063,5,0,5,3,wood,wood,
7064,5,0,5,3,wood,wood,
7065,5,0,5,3,wood,wood,
7066,5,0,5,3,wood,wood,
7067,3,0,3,3,wood,wood,
7068,1,0,1,3,wood,wood,
7069,1,0,1,3,wood,wood,
7070,1,0,1,3,wood,wood,
7071,1,0,1,3,garbage,garbage,
7072,2,0,2,3,garbage,garbage,
7073,2,0,2,3,garbage,garbage,
7074,1,0,1,3,garbage,garbage,
7075,5,0,5,3,garbage,garbage,
7076,5,0,5,3,garbage,garbage,
7077,10,0,10,3,garbage,garbage,
7078,10,0,10,3,garbage,garbage,
7079,10,0,10,3,garbage,garbage,
7080,25,0,25,3,garbage,garbage,
7081,5,0,5,3,garbage,garbage,
7082,10,0,10,3,garbage,garbage,
7083,25,0,25,3,garbage,garbage,
7084,10,0,10,3,garbage,garbage,
7085,5,0,5,3,garbage,garbage,
7086,1,0,1,3,garbage,garbage,
7087,10,0,10,3,garbage,garbage,
7088,10,0,10,3,garbage,garbage,
7090,20,0,20,3,garbage,garbage,
7092,10,0,10,3,garbage,garbage,
7093,10,0,10,3,garbage,garbage,
7094,10,0,10,3,garbage,garbage,
7096,10,0,10,3,garbage,garbage,
7101,10,0,10,3,garbage,garbage,
7103,1,0,1,3,danger,danger,
7104,1,0,1,3,danger,danger,
7105,1,0,1,3,danger,danger,
7107,4,0,4,3,metal,metal,CHAOS_SHIELD
7108,5,0,5,3,metal,metal,LB_SHIELD
7109,5,0,5,3,metal,metal,LB_SHIELD_2
7121,1,0,1,3,feathers,feathers,LOOSE_FEATHERS
7124,1,0,1,3,wood,wood,ARROW_SHAFTS
7127,1,0,1,3,wood,wood,LUMBER
7128,30,0,30,3,wood,wood,
7129,50,0,50,3,wood,wood,
7130,1,0,1,3,wood,wood,
7131,30,0,30,3,wood,wood,
7132,50,0,50,3,wood,wood,
7133,1,0,1,3,wood,wood,LOG
7134,30,0,30,3,wood,wood,
7135,50,0,50,3,wood,wood,
7136,1,0,1,3,wood,wood,
7137,30,0,30,3,wood,wood,
7138,50,0,50,3,wood,wood,
7145,10,0,10,3,gold,gold,GOLD_INGOT
7146,30,0,30,3,gold,gold,
7147,50,0,50,3,gold,gold,
7148,10,0,10,3,gold,gold,GOLD_INGOT_2
7149,30,0,30,3,gold,gold,
7150,50,0,50,3,gold,gold,
7151,1,0,1,3,metal,metal,IRON_INGOT_2
7152,30,0,30,3,metal,metal,
7153,50,0,50,3,metal,metal,
7154,1,0,1,3,metal,metal,IRON_INGOT
7155,30,0,30,3,metal,metal,
7156,50,0,50,3,metal,metal,
7163,1,0,1,3,wood,wood,BOLTS
7164,1,0,1,3,wood,wood,
7165,1,0,1,3,wood,wood,
7168,8,0,1,3,leather,leather,FEM_ARMOR_SHORTS
7169,8,0,1,3,leather,leather,FEM_ARMOR_SHORTS_2
7170,1,0,1,3,metal,metal,FEM_ARMOR_A
7170,10,0,4,3,leather,leather,FEM_ARMOR_A
7171,1,0,1,3,metal,metal,FEM_ARMOR_A_2
7171,10,0,4,3,leather,leather,FEM_ARMOR_A_2
7172,20,0,1,3,metal,metal,FEM_ARMOR_B
7173,20,0,1,3,metal,metal,FEM_ARMOR_B_2
7174,1,0,1,3,metal,metal,FEM_ARMOR_C
7174,4,0,3,3,leather,leather,FEM_ARMOR_C
7175,1,0,1,3,metal,metal,FEM_ARMOR_C_2
7175,4,0,3,3,leather,leather,FEM_ARMOR_C_2
7176,6,0,2,3,leather,leather,FEM_ARMOR_SKIRT
7177,6,0,2,3,leather,leather,FEM_ARMOR_SKIRT_2
7178,1,0,1,3,metal,metal,FEM_ARMOR_TOP_A
7178,4,0,1,3,leather,leather,FEM_ARMOR_TOP_A
7179,5,0,2,3,leather,leather,FEM_ARMOR_TOP_A_2
7180,1,0,1,3,metal,metal,FEM_ARMOR_TOP_B
7180,4,0,1,3,leather,leather,FEM_ARMOR_TOP_B
7181,1,0,1,3,metal,metal,FEM_ARMOR_TOP_B_2
7181,4,0,1,3,leather,leather,FEM_ARMOR_TOP_B_2
7192,1,0,1,3,fire,fire,OIL_FLASK
7202,1,0,1,3,spookiness,spookiness,
7203,1,0,1,3,spookiness,spookiness,
7204,1,0,1,3,spookiness,spookiness,
7205,1,0,1,3,spookiness,spookiness,
7206,1,0,1,3,spookiness,spookiness,
7207,1,0,1,3,spookiness,spookiness,
7208,1,0,1,3,spookiness,spookiness,
7209,1,0,1,3,spookiness,spookiness,
7210,1,0,1,3,spookiness,spookiness,
7211,1,0,1,3,spookiness,spookiness,
7212,1,0,1,3,spookiness,spookiness,
7213,1,1,1,3,spookiness,spookiness,
7214,1,1,1,3,spookiness,spookiness,
7215,1,1,1,3,spookiness,spookiness,
7216,1,1,1,3,spookiness,spookiness,
7217,1,1,1,3,spookiness,spookiness,
7218,1,1,1,3,spookiness,spookiness,
7219,1,1,1,3,spookiness,spookiness,
7220,1,1,1,3,spookiness,spookiness,
7221,1,1,1,3,spookiness,spookiness,
7222,1,1,1,3,spookiness,spookiness,
7223,1,1,1,3,spookiness,spookiness,
7224,1,1,1,3,spookiness,spookiness,
7225,1,1,1,3,spookiness,spookiness,
7226,1,1,1,3,spookiness,spookiness,
7227,1,1,1,3,spookiness,spookiness,
7228,1,1,1,3,spookiness,spookiness,
7229,1,1,1,3,spookiness,spookiness,
7230,1,1,1,3,spookiness,spookiness,
7231,1,1,1,3,spookiness,spookiness,
7232,1,1,1,3,spookiness,spookiness,
7233,1,1,1,3,spookiness,spookiness,
7234,1,1,1,3,spookiness,spookiness,
7235,1,1,1,3,spookiness,spookiness,
7236,1,1,1,3,spookiness,spookiness,
7237,1,1,1,3,spookiness,spookiness,
7238,1,1,1,3,spookiness,spookiness,
7239,1,1,1,3,spookiness,spookiness,
7240,1,1,1,3,spookiness,spookiness,
7241,1,1,1,3,spookiness,spookiness,
7242,1,1,1,3,spookiness,spookiness,
7243,1,1,1,3,spookiness,spookiness,
7244,1,1,1,3,spookiness,spookiness,
7245,1,1,1,3,spookiness,spookiness,
7246,1,1,1,3,spookiness,spookiness,
7247,1,1,1,3,spookiness,spookiness,
7248,1,1,1,3,spookiness,spookiness,
7249,1,1,1,3,spookiness,spookiness,
7250,1,1,1,3,spookiness,spookiness,
7251,1,1,1,3,spookiness,spookiness,
7252,1,1,1,3,spookiness,spookiness,
7253,1,1,1,3,spookiness,spookiness,
7254,1,1,1,3,spookiness,spookiness,
7255,1,1,1,3,spookiness,spookiness,
7256,1,1,1,3,spookiness,spookiness,
7257,1,1,1,3,spookiness,spookiness,
7258,1,1,1,3,spookiness,spookiness,
7259,1,1,1,3,spookiness,spookiness,
7260,1,1,1,3,spookiness,spookiness,
7261,1,1,1,3,spookiness,spookiness,
7262,1,1,1,3,spookiness,spookiness,
7263,1,1,1,3,spookiness,spookiness,
7265,6,6,6,3,spookiness,spookiness,
7271,3,3,3,3,spookiness,spookiness,
7274,3,3,3,3,spookiness,spookiness,
7277,3,3,3,3,spookiness,spookiness,
7281,3,3,3,3,spookiness,spookiness,
7285,3,3,3,3,spookiness,spookiness,
7288,3,3,3,3,spookiness,spookiness,
7291,3,3,3,3,spookiness,spookiness,
7294,3,3,3,3,spookiness,spookiness,
7297,3,3,3,3,spookiness,spookiness,
7300,3,3,3,3,spookiness,spookiness,
7304,3,3,3,3,spookiness,spookiness,
7308,3,3,3,3,spookiness,spookiness,
7310,3,3,3,3,spookiness,spookiness,
7313,3,3,3,3,spookiness,spookiness,
7316,3,3,3,3,spookiness,spookiness,
7319,3,3,3,3,spookiness,spookiness,
7322,3,3,3,3,spookiness,spookiness,
7325,3,3,3,3,spookiness,spookiness,
7329,3,3,3,3,spookiness,spookiness,
7333,3,3,3,3,spookiness,spookiness,
7336,3,3,3,3,spookiness,spookiness,
7342,3,3,3,3,spookiness,spookiness,
7345,3,3,3,3,spookiness,spookiness,
7348,3,3,3,3,spookiness,spookiness,
7352,3,3,3,3,spookiness,spookiness,
7356,3,3,3,3,spookiness,spookiness,
7358,3,3,3,3,spookiness,spookiness,
7385,1,1,1,3,spookiness,spookiness,
7386,1,1,1,3,spookiness,spookiness,
7387,1,1,1,3,spookiness,spookiness,
7388,1,1,1,3,spookiness,spookiness,
7389,1,0,1,3,meat,meat,arm
7390,10,0,10,3,meat,meat,
7390,6,6,6,3,spookiness,spookiness,
7391,10,0,10,3,meat,meat,
7392,10,0,10,3,meat,meat,
7392,4,4,4,3,spookiness,spookiness,
7393,10,0,10,3,meat,meat,head
7394,5,0,5,3,meat,meat,
7395,1,0,1,3,meat,meat,
7396,10,0,10,3,meat,meat,
7397,5,0,5,3,meat,meat,arm_2
7398,10,0,10,3,meat,meat,
7398,4,4,4,3,spookiness,spookiness,
7399,10,0,10,3,meat,meat,
7400,10,0,10,3,meat,meat,
7400,6,6,6,3,spookiness,spookiness,
7401,5,0,5,3,meat,meat,
7402,5,0,5,3,meat,meat,
7403,10,0,10,3,meat,meat,
7404,5,0,5,3,meat,meat,
7405,1,0,1,3,meat,meat,heart
7406,1,0,1,3,meat,meat,liver
7407,1,0,1,3,meat,meat,entrails
7408,1,0,1,3,meat,meat,brain
7443,1,0,1,3,spookiness,spookiness,
7444,1,0,1,3,spookiness,spookiness,
7445,1,0,1,3,spookiness,spookiness,
7446,1,0,1,3,spookiness,spookiness,
7447,1,0,1,3,spookiness,spookiness,
7448,1,0,1,3,spookiness,spookiness,
7449,1,0,1,3,spookiness,spookiness,
7450,1,0,1,3,spookiness,spookiness,
7451,1,0,1,3,spookiness,spookiness,
7452,1,0,1,3,spookiness,spookiness,
7453,1,0,1,3,spookiness,spookiness,
7454,1,0,1,3,spookiness,spookiness,
7455,1,0,1,3,spookiness,spookiness,
7456,1,0,1,3,spookiness,spookiness,
7457,1,0,1,3,spookiness,spookiness,
7458,1,0,1,3,spookiness,spookiness,
7459,1,0,1,3,spookiness,spookiness,
7460,1,0,1,3,spookiness,spookiness,
7461,1,0,1,3,spookiness,spookiness,
7462,1,0,1,3,spookiness,spookiness,
7463,1,0,1,3,spookiness,spookiness,
7464,1,0,1,3,spookiness,spookiness,
7465,1,0,1,3,spookiness,spookiness,
7466,1,0,1,3,spookiness,spookiness,
7467,1,0,1,3,spookiness,spookiness,
7468,1,0,1,3,spookiness,spookiness,
7469,1,0,1,3,spookiness,spookiness,
7470,1,0,1,3,spookiness,spookiness,
7471,1,0,1,3,spookiness,spookiness,
7472,1,0,1,3,spookiness,spookiness,
7473,1,0,1,3,spookiness,spookiness,
7474,1,0,1,3,spookiness,spookiness,
7475,1,0,1,3,spookiness,spookiness,
7476,1,0,1,3,spookiness,spookiness,
7477,1,0,1,3,spookiness,spookiness,
7478,1,0,1,3,spookiness,spookiness,
7479,1,0,1,3,spookiness,spookiness,
7480,1,0,1,3,spookiness,spookiness,
7481,1,0,1,3,spookiness,spookiness,
7482,1,0,1,3,spookiness,spookiness,
7483,1,0,1,3,spookiness,spookiness,
7484,1,0,1,3,spookiness,spookiness,
7485,1,0,1,3,spookiness,spookiness,
7486,1,0,1,3,spookiness,spookiness,
7487,1,0,1,3,spookiness,spookiness,
7488,1,0,1,3,spookiness,spookiness,
7489,1,0,1,3,spookiness,spookiness,
7490,1,0,1,3,spookiness,spookiness,
7491,1,0,1,3,spookiness,spookiness,
7492,1,0,1,3,spookiness,spookiness,
7493,1,0,1,3,spookiness,spookiness,
7494,1,0,1,3,spookiness,spookiness,
7495,1,0,1,3,spookiness,spookiness,
7496,1,0,1,3,spookiness,spookiness,
7497,1,0,1,3,spookiness,spookiness,
7498,1,0,1,3,spookiness,spookiness,
7499,1,0,1,3,spookiness,spookiness,
7500,1,0,1,3,spookiness,spookiness,
7501,1,0,1,3,spookiness,spookiness,
7502,1,0,1,3,spookiness,spookiness,
7503,1,0,1,3,spookiness,spookiness,
7504,1,0,1,3,spookiness,spookiness,
7505,1,0,1,3,spookiness,spookiness,
7506,1,0,1,3,spookiness,spookiness,
7507,1,0,1,3,spookiness,spookiness,
7508,1,0,1,3,spookiness,spookiness,
7509,1,0,1,3,spookiness,spookiness,
7510,1,0,1,3,spookiness,spookiness,
7511,1,0,1,3,spookiness,spookiness,
7512,1,0,1,3,spookiness,spookiness,
7513,1,0,1,3,spookiness,spookiness,
7514,1,0,1,3,spookiness,spookiness,
7515,1,0,1,3,spookiness,spookiness,
7516,1,0,1,3,spookiness,spookiness,
7517,1,0,1,3,spookiness,spookiness,
7518,1,0,1,3,spookiness,spookiness,
7519,1,0,1,3,spookiness,spookiness,
7520,1,0,1,3,spookiness,spookiness,
7521,1,0,1,3,spookiness,spookiness,
7522,1,0,1,3,spookiness,spookiness,
7523,1,0,1,3,spookiness,spookiness,
7524,1,0,1,3,spookiness,spookiness,
7525,1,0,1,3,spookiness,spookiness,
7526,1,0,1,3,spookiness,spookiness,
7527,1,0,1,3,spookiness,spookiness,
7528,1,0,1,3,spookiness,spookiness,
7529,1,0,1,3,spookiness,spookiness,
7530,1,0,1,3,spookiness,spookiness,
7531,1,0,1,3,spookiness,spookiness,
7532,1,0,1,3,spookiness,spookiness,
7533,1,0,1,3,spookiness,spookiness,
7534,1,0,1,3,spookiness,spookiness,
7540,1,0,1,3,spookiness,spookiness,
7541,1,0,1,3,spookiness,spookiness,
7542,1,0,1,3,spookiness,spookiness,
7543,1,0,1,3,spookiness,spookiness,
7544,1,0,1,3,spookiness,spookiness,
7545,1,0,1,3,spookiness,spookiness,
7546,1,0,1,3,spookiness,spookiness,
7547,1,0,1,3,spookiness,spookiness,
7548,1,0,1,3,spookiness,spookiness,
7549,1,0,1,3,spookiness,spookiness,
7550,1,0,1,3,spookiness,spookiness,
7551,1,0,1,3,spookiness,spookiness,
7552,1,0,1,3,spookiness,spookiness,
7553,1,0,1,3,spookiness,spookiness,
7554,1,0,1,3,spookiness,spookiness,
7555,1,0,1,3,spookiness,spookiness,
7556,1,0,1,3,spookiness,spookiness,
7557,1,0,1,3,spookiness,spookiness,
7558,1,0,1,3,spookiness,spookiness,
7559,1,0,1,3,spookiness,spookiness,
7560,1,0,1,3,spookiness,spookiness,
7561,1,0,1,3,spookiness,spookiness,
7562,1,0,1,3,spookiness,spookiness,
7563,1,0,1,3,spookiness,spookiness,
7564,1,0,1,3,spookiness,spookiness,
7565,1,0,1,3,spookiness,spookiness,
7566,1,0,1,3,spookiness,spookiness,
7567,1,0,1,3,spookiness,spookiness,
7568,1,0,1,3,spookiness,spookiness,
7569,1,0,1,3,spookiness,spookiness,
7577,1,1,1,3,danger,danger,
7578,1,0,1,3,danger,danger,
7579,1,0,1,3,danger,danger,
7580,1,0,1,3,danger,danger,
7581,1,0,1,3,danger,danger,
7582,1,0,1,3,danger,danger,
7597,10,0,10,3,meat,meat,
7598,1,0,1,3,meat,meat,
7609,2,0,2,3,leather,leather,
7610,2,0,2,3,leather,leather,
7711,2,0,2,3,food,food,
7711,2,0,2,3,meat,meat,
7732,32,0,32,3,scarecrows,scarecrows,
7733,32,0,32,3,scarecrows,scarecrows,
7825,6,0,6,3,meat,meat,
7868,3,0,3,3,metal,metal,TINKER_TOOLS
7869,5,0,5,3,wheat,wheat,
7869,5,0,5,3,flour,flour,
7885,1,0,1,3,sellable,sellable,
7888,1,0,1,3,sellable,sellable,
7933,8,0,8,3,cloth,cloth,FANCY_SHIRT
7934,8,0,8,3,cloth,cloth,FANCY_SHIRT_2
7935,12,0,5,3,cloth,cloth,FULL_DRESS
7936,12,0,5,3,cloth,cloth,
7937,10,0,5,3,cloth,cloth,PLAIN_DRESS
7938,10,0,5,3,cloth,cloth,
7939,16,0,5,3,cloth,cloth,ROBE
7940,16,0,5,3,cloth,cloth,
7947,1,0,1,3,orccamp,orccamp,ORC_HELM
7947,2,0,2,3,bone,bone,ORC_HELM
7948,1,0,1,3,orccamp,orccamp,ORC_HELM_2
7948,2,0,2,3,bone,bone,ORC_HELM_2
7956,2,0,1,3,magic,magic,MARKER_TALISMAN_1
7957,2,0,1,3,magic,magic,MARKER_TALISMAN_2
7958,2,0,1,3,magic,magic,MARKER_TALISMAN_3
7959,2,0,1,3,magic,magic,MARKER_TALISMAN_4
7981,10,0,1,3,magic,magic,SCROLL_BIRDS_EYE
7982,1,0,1,3,magic,magic,SCROLL_CLUMSY
7983,1,0,1,3,magic,magic,SCROLL_CREATE_FOOD
7984,1,0,1,3,magic,magic,SCROLL_FEEBLEMIND
7985,1,0,1,3,magic,magic,SCROLL_HEAL
7986,1,0,1,3,magic,magic,SCROLL_MAGIC_ARROW
7987,1,0,1,3,magic,magic,SCROLL_NIGHT_SIGHT
7988,1,0,1,3,magic,magic,SCROLL_WEAKEN
7989,2,0,1,3,magic,magic,SCROLL_AGILITY
7990,2,0,1,3,magic,magic,SCROLL_CUNNING
7991,2,0,1,3,magic,magic,SCROLL_CURE
7992,2,0,1,3,magic,magic,SCROLL_HARM
7993,2,0,1,3,magic,magic,SCROLL_MAGIC_TRAP
7994,2,0,1,3,magic,magic,SCROLL_MAGIC_UNTRAP
7995,2,0,1,3,magic,magic,SCROLL_PROTECTION
7996,2,0,1,3,magic,magic,SCROLL_STRENGTH
7997,3,0,1,3,magic,magic,SCROLL_BLESS
7998,3,0,1,3,magic,magic,SCROLL_FIREBALL
7999,3,0,1,3,magic,magic,SCROLL_MAGIC_LOCK
8000,3,0,1,3,magic,magic,SCROLL_POISON
8001,3,0,1,3,magic,magic,SCROLL_TELEKENESIS
8002,3,0,1,3,magic,magic,SCROLL_TELEPORT
8003,3,0,1,3,magic,magic,SCROLL_UNLOCK
8004,3,0,1,3,magic,magic,SCROLL_WALL_OF_STONE
8005,4,0,1,3,magic,magic,SCROLL_ARCHCURE
8006,4,0,1,3,magic,magic,SCROLL_ARCHPROTECTION
8007,4,0,1,3,magic,magic,SCROLL_CURSE
8008,4,0,1,3,magic,magic,SCROLL_FIRE_FIELD
8009,4,0,1,3,magic,magic,SCROLL_GREATER_HEAL
8010,4,0,1,3,magic,magic,SCROLL_LIGHTNING
8011,4,0,1,3,magic,magic,SCROLL_MANADRAIN
8012,4,0,1,3,magic,magic,SCROLL_RECALL
8013,5,0,1,3,magic,magic,SCROLL_BLADE_SPIRITS
8014,5,0,1,3,magic,magic,SCROLL_DISPEL_FIELD
8015,5,0,1,3,magic,magic,SCROLL_INCOGNITO
8016,5,0,1,3,magic,magic,SCROLL_MAGIC_REFLECTION
8017,5,0,1,3,magic,magic,SCROLL_MIND_BLAST
8018,5,0,1,3,magic,magic,SCROLL_PARALYZE
8019,5,0,1,3,magic,magic,SCROLL_POISON_FIELD
8020,5,0,1,3,magic,magic,SCROLL_SUMMON_CREATURE
8021,6,0,1,3,magic,magic,SCROLL_DISPEL
8022,6,0,1,3,magic,magic,SCROLL_ENERGY_BOLT
8023,6,0,1,3,magic,magic,SCROLL_EXPLOSION
8024,6,0,1,3,magic,magic,SCROLL_INVISIBILITY
8025,6,0,1,3,magic,magic,SCROLL_MARK
8026,6,0,1,3,magic,magic,SCROLL_MASS_CURSE
8027,6,0,1,3,magic,magic,SCROLL_PARALYZE_FIELD
8028,6,0,1,3,magic,magic,SCROLL_REVEAL
8029,7,0,1,3,magic,magic,SCROLL_CHAIN_LIGHTNING
8030,7,0,1,3,magic,magic,SCROLL_ENERGY_FIELD
8031,5,0,1,3,magic,magic,SCROLL_FLAMESTRIKE
8032,5,0,1,3,magic,magic,SCROLL_GATE_TRAVEL
8033,5,0,1,3,magic,magic,SCROLL_MANA_VAMPIRE
8034,5,0,1,3,magic,magic,SCROLL_MASS_DISPEL
8035,5,0,1,3,magic,magic,SCROLL_METEOR_STORM
8036,5,0,1,3,magic,magic,SCROLL_POLYMORPH
8037,5,0,1,3,magic,magic,SCROLL_EARTHQUAKE
8038,5,0,1,3,magic,magic,SCROLL_ENERGY_VORTEX
8039,5,0,1,3,magic,magic,SCROLL_RESURRECTION
8040,5,0,1,3,magic,magic,SCROLL_SUMMON_AIR_ELEMENTAL
8041,6,0,1,3,magic,magic,SCROLL_SUMMON_DAEMON
8042,6,0,1,3,magic,magic,SCROLL_SUMMON_EARTH_ELEMENTAL
8043,6,0,1,3,magic,magic,SCROLL_SUMMON_FIRE_ELEMENTAL
8044,6,0,1,3,magic,magic,SCROLL_SUMMON_WATER_ELEMENTAL
8059,3,0,3,3,cloth,cloth,DOUBLET
8060,3,0,3,3,cloth,cloth,DOUBLET_2
8061,1,0,1,3,water,water,
8062,1,0,1,3,water,water,
8063,1,0,1,3,water,water,
8064,1,0,1,3,water,water,
8065,1,0,1,3,water,water,
8066,1,0,1,3,water,water,
8067,1,0,1,3,water,water,
8068,1,0,1,3,water,water,
8069,1,0,1,3,water,water,
8070,1,0,1,3,water,water,
8071,1,0,1,3,water,water,
8072,1,0,1,3,water,water,
8073,1,0,1,3,water,water,
8074,1,0,1,3,water,water,
8075,1,0,1,3,water,water,
8076,1,0,1,3,water,water,
8077,1,0,1,3,water,water,
8078,1,0,1,3,water,water,
8079,1,0,1,3,water,water,
8080,1,0,1,3,water,water,
8081,1,0,1,3,water,water,
8082,1,0,1,3,water,water,
8083,1,0,1,3,water,water,
8084,1,0,1,3,water,water,
8085,5,0,5,3,water,water,ALE_PITCHER
8086,5,0,5,3,water,water,ALE_PITCHER_2
8087,5,0,5,3,water,water,CIDER_PITCHER
8088,5,0,5,3,water,water,CIDER_PITCHER_2
8089,5,0,5,3,water,water,LIQUOR_PITCHER
8090,5,0,5,3,water,water,LIQUOR_PITCHER_2
8091,5,0,5,3,water,water,WINE_PITCHER
8092,5,0,5,3,water,water,WINE_PITCHER_2
8093,5,0,5,3,water,water,WATER_PITCHER
8094,5,0,5,3,water,water,WATER_PITCHER_2
8095,5,0,5,3,cloth,cloth,JESTER_SUIT
8096,5,0,5,3,cloth,cloth,JESTER_SUIT_2
8097,5,0,5,3,cloth,cloth,TUNIC
8098,5,0,5,3,cloth,cloth,TUNIC_2
12788,1,1,1,3,dirt,dirt,
12789,1,1,1,3,dirt,dirt,
12790,1,1,1,3,dirt,dirt,
12791,1,1,1,3,dirt,dirt,
12792,1,1,1,3,dirt,dirt,
12793,1,1,1,3,dirt,dirt,
12794,1,1,1,3,dirt,dirt,
12795,1,1,1,3,dirt,dirt,
12809,1,1,1,3,swamp,swamp,
12810,1,1,1,3,swamp,swamp,
12875,10,5,10,3,dead_logs,dead_logs,
12875,5,5,5,3,insects,insects,
12875,1,0,1,3,swamp,swamp,
12876,10,5,10,3,dead_logs,dead_logs,
12876,5,5,5,3,insects,insects,
12876,1,0,1,3,swamp,swamp,
12877,10,5,10,3,dead_logs,dead_logs,
12877,5,5,5,3,insects,insects,
12877,1,0,1,3,swamp,swamp,
12878,10,5,10,3,dead_logs,dead_logs,
12878,5,5,5,3,insects,insects,
12878,1,0,1,3,swamp,swamp,
12879,10,5,10,3,dead_logs,dead_logs,
12879,5,1,5,3,insects,insects,
12879,1,0,1,3,swamp,swamp,
12880,10,5,10,3,dead_logs,dead_logs,
12880,5,1,5,3,insects,insects,
12880,1,0,1,3,swamp,swamp,
12881,10,5,10,3,dead_logs,dead_logs,
12881,5,5,5,3,insects,insects,
12881,1,0,1,3,swamp,swamp,
12906,1,1,1,3,swamp,swamp,
12907,1,1,1,3,swamp,swamp,
12908,1,1,1,3,swamp,swamp,
12909,1,1,1,3,swamp,swamp,
12910,1,1,1,3,swamp,swamp,
12911,1,1,1,3,swamp,swamp,
12912,1,1,1,3,swamp,swamp,
12913,1,1,1,3,swamp,swamp,
12914,1,1,1,3,swamp,swamp,
12915,1,1,1,3,swamp,swamp,
12916,1,1,1,3,swamp,swamp,
12917,1,1,1,3,swamp,swamp,
12918,1,1,1,3,swamp,swamp,
12919,1,1,1,3,swamp,swamp,
12920,1,1,1,3,swamp,swamp,
12921,1,0,1,3,swamp,swamp,
12922,1,0,1,3,swamp,swamp,
